variables = x y Den P T Ma u v E H
zone i=197 and j=30
0.0734972 -0.0746497 1.4283 1.34152e+10 81415.1 0.256261 29382.3 0 2.3913e+10 3.33054e+10 319.227 318.597
0.0710796 -0.0761688 1.42872 1.34207e+10 81424.5 0.255585 29308.9 0 2.39135e+10 3.3307e+10 328.953 326.692
0.0686145 -0.0776096 1.42915 1.34264e+10 81434.7 0.254707 29209.1 -0 2.39135e+10 3.33082e+10 329.767 329.424
0.0661046 -0.0789707 1.42958 1.34321e+10 81444.7 0.253658 29086.7 -0 2.39129e+10 3.33088e+10 324.783 323.781
0.0635523 -0.0802506 1.43004 1.3438e+10 81454.6 0.252441 28942.7 -0 2.39118e+10 3.33088e+10 314.38 312.196
0.0609603 -0.0814481 1.43049 1.34441e+10 81465.2 0.251104 28783 -0 2.39104e+10 3.33087e+10 300.054 299.376
0.0583312 -0.0825618 1.43097 1.34504e+10 81476.3 0.249658 28609.6 -0 2.39089e+10 3.33084e+10 282.978 281.121
0.0556678 -0.0835907 1.43147 1.34569e+10 81487.4 0.24813 28425.8 -0 2.39072e+10 3.33079e+10 264.05 261.741
0.0529728 -0.0845338 1.43198 1.34637e+10 81499.2 0.246545 28235 -0 2.39055e+10 3.33076e+10 243.809 241.89
0.0502489 -0.0853899 1.43249 1.34704e+10 81510.9 0.244925 28039.7 -0 2.39036e+10 3.33071e+10 222.939 220.148
0.047499 -0.0861583 1.433 1.34771e+10 81522.3 0.243294 27843.2 -0 2.39017e+10 3.33065e+10 201.975 199.205
0.0447259 -0.0868382 1.43348 1.34834e+10 81533.3 0.241665 27647 -0 2.38998e+10 3.33058e+10 181.597 178.768
0.0419324 -0.0874289 1.43394 1.34895e+10 81543.9 0.240054 27453.1 -0 2.38977e+10 3.3305e+10 162.08 158.821
0.0391214 -0.0879297 1.43438 1.34953e+10 81553.8 0.238465 27262 -0 2.38956e+10 3.33041e+10 143.785 140.446
0.0362958 -0.0883402 1.4348 1.35007e+10 81563.3 0.236902 27074.3 -0 2.38935e+10 3.3303e+10 126.704 123.238
0.0334585 -0.0886599 1.4352 1.3506e+10 81572.4 0.235364 26889.9 -0 2.38914e+10 3.3302e+10 111.016 107.396
0.0306124 -0.0888884 1.43559 1.35112e+10 81581.3 0.233851 26708.7 -0 2.38893e+10 3.33009e+10 96.4459 92.7255
0.0277605 -0.0890257 1.43597 1.35163e+10 81590.1 0.232357 26530.3 -0 2.38873e+10 3.32999e+10 83.1352 79.3374
0.0249056 -0.0890714 1.43636 1.35214e+10 81598.9 0.230882 26354.4 -0 2.38854e+10 3.3299e+10 70.7146 66.8288
0.0220507 -0.0890257 1.43676 1.35266e+10 81607.8 0.22942 26180.4 -0 2.38836e+10 3.32982e+10 59.3028 55.3294
0.0191988 -0.0888884 1.43716 1.35319e+10 81617 0.227969 26008.1 -0 2.38819e+10 3.32976e+10 48.4891 44.4463
0.0163527 -0.0886599 1.43758 1.35374e+10 81626.4 0.226524 25836.9 -0 2.38803e+10 3.32971e+10 38.3576 34.2081
0.0135154 -0.0883402 1.438 1.3543e+10 81636.2 0.225084 25666.8 -0 2.38789e+10 3.32968e+10 28.4799 24.2231
0.0106898 -0.0879297 1.43844 1.35488e+10 81646 0.223649 25497.5 -0 2.38775e+10 3.32966e+10 18.9975 14.6377
0.00787885 -0.0874289 1.43889 1.35547e+10 81656.2 0.222218 25329.2 -0 2.38763e+10 3.32965e+10 9.57056 5.08166
0.00508536 -0.0868382 1.43933 1.35605e+10 81666.2 0.220792 25162 -0 2.3875e+10 3.32964e+10 0.404992 -4.1916
0.00231224 -0.0861583 1.43978 1.35665e+10 81676.5 0.21937 24995.6 -0 2.38739e+10 3.32965e+10 -8.75818 -13.4714
-0.000437662 -0.0853899 1.44023 1.35723e+10 81686.6 0.217953 24830.3 -0 2.38728e+10 3.32965e+10 -17.7218 -22.5221
-0.00316152 -0.0845338 1.44069 1.35784e+10 81697 0.216537 24665.6 -0 2.38717e+10 3.32967e+10 -26.6899 -31.5911
-0.00585654 -0.0835907 1.44113 1.35843e+10 81707.1 0.215121 24501.5 -0 2.38707e+10 3.32968e+10 -35.5463 -40.5028
-0.00851995 -0.0825618 1.4416 1.35905e+10 81717.8 0.213701 24337.5 -0 2.38698e+10 3.32971e+10 -44.4197 -49.4614
-0.011149 -0.0814481 1.44206 1.35965e+10 81728.2 0.212279 24173.8 -0 2.38688e+10 3.32974e+10 -53.2732 -58.3482
-0.013741 -0.0802506 1.44255 1.3603e+10 81739.2 0.210849 24009.9 -0 2.3868e+10 3.32979e+10 -62.1143 -67.2542
-0.0162933 -0.0789707 1.44302 1.36092e+10 81749.9 0.209418 23846.6 -0 2.38672e+10 3.32982e+10 -70.962 -76.1066
-0.0188033 -0.0776096 1.44352 1.36158e+10 81761.2 0.207981 23683.2 -0 2.38665e+10 3.32989e+10 -79.6637 -84.8507
-0.0212684 -0.0761688 1.44399 1.36221e+10 81772 0.206548 23521.1 -0 2.38657e+10 3.32994e+10 -88.3047 -93.4703
-0.023686 -0.0746497 1.4445 1.36287e+10 81783.3 0.205113 23359.5 -0 2.38652e+10 3.33001e+10 -96.5744 -101.756
-0.0260536 -0.0730539 1.44496 1.36349e+10 81793.9 0.203692 23200.3 -0 2.38644e+10 3.33006e+10 -104.653 -109.779
-0.0283689 -0.0713831 1.44545 1.36413e+10 81805 0.202275 23042.2 -0 2.38638e+10 3.33013e+10 -112.113 -117.22
-0.0306295 -0.0696389 1.4459 1.36472e+10 81815 0.200882 22887.7 -0 2.38631e+10 3.33016e+10 -119.235 -124.25
-0.032833 -0.0678231 1.44636 1.36533e+10 81825.5 0.199497 22734.8 -0 2.38624e+10 3.33022e+10 -125.539 -130.498
-0.0349772 -0.0659376 1.44677 1.36588e+10 81834.8 0.198145 22586.4 -0 2.38616e+10 3.33025e+10 -131.365 -136.195
-0.0370598 -0.0639844 1.4472 1.36644e+10 81844.5 0.196805 22439.9 -0 2.38609e+10 3.33029e+10 -136.246 -140.982
-0.0390788 -0.0619654 1.44758 1.36694e+10 81853.1 0.195505 22298.7 -0 2.38601e+10 3.3303e+10 -140.514 -145.091
-0.041032 -0.0598828 1.44796 1.36745e+10 81861.8 0.194219 22159.8 -0 2.38593e+10 3.33033e+10 -143.776 -148.226
-0.0429175 -0.0577386 1.44831 1.36791e+10 81869.7 0.192979 22026.5 -0 2.38584e+10 3.33033e+10 -146.302 -150.571
-0.0447332 -0.0555351 1.44866 1.36838e+10 81877.6 0.191757 21895.8 -0 2.38576e+10 3.33034e+10 -147.82 -151.93
-0.0464774 -0.0532746 1.44898 1.3688e+10 81884.8 0.190584 21771 -0 2.38568e+10 3.33034e+10 -148.491 -152.406
-0.0481483 -0.0509593 1.44929 1.36921e+10 81891.9 0.189434 21649.3 -0 2.38559e+10 3.33034e+10 -148.209 -151.941
-0.0497441 -0.0485916 1.44958 1.3696e+10 81898.5 0.188335 21533.6 -0 2.38551e+10 3.33033e+10 -146.991 -150.52
-0.0512632 -0.046174 1.44987 1.36997e+10 81904.9 0.187265 21421.6 -0 2.38543e+10 3.33032e+10 -144.92 -148.248
-0.052704 -0.0437089 1.45013 1.37032e+10 81910.9 0.186248 21315.5 -0 2.38535e+10 3.33032e+10 -141.843 -144.965
-0.0540651 -0.041199 1.45038 1.37065e+10 81916.5 0.185268 21213.8 -0 2.38528e+10 3.33031e+10 -138.041 -140.949
-0.055345 -0.0386467 1.45062 1.37097e+10 81922 0.18434 21117.8 -0 2.38521e+10 3.3303e+10 -133.185 -135.889
-0.0565424 -0.0360546 1.45084 1.37126e+10 81927 0.18346 21027.3 -0 2.38514e+10 3.33029e+10 -127.737 -130.223
-0.0576562 -0.0334256 1.45107 1.37156e+10 81932 0.18263 20942.1 -0 2.38509e+10 3.33029e+10 -121.215 -123.503
-0.0586851 -0.0307622 1.45125 1.3718e+10 81936.2 0.181859 20863.5 -0 2.38502e+10 3.33028e+10 -114.232 -116.303
-0.0596281 -0.0280671 1.45145 1.37207e+10 81940.7 0.181137 20789.9 -0 2.38498e+10 3.33029e+10 -106.199 -108.079
-0.0604843 -0.0253433 1.45161 1.37227e+10 81944.2 0.180486 20723.9 -0 2.38493e+10 3.33027e+10 -97.8241 -99.4927
-0.0612527 -0.0225934 1.45178 1.3725e+10 81948.1 0.179882 20662.6 -0 2.3849e+10 3.33029e+10 -88.4775 -89.9601
-0.0619326 -0.0198203 1.4519 1.37266e+10 81950.8 0.17936 20610.1 -0 2.38485e+10 3.33027e+10 -78.8942 -80.172
-0.0625233 -0.0170268 1.45204 1.37285e+10 81954.1 0.178883 20561.9 -0 2.38483e+10 3.33029e+10 -68.4719 -69.57
-0.0630241 -0.0142158 1.45213 1.37296e+10 81955.9 0.178498 20523.4 -0 2.3848e+10 3.33028e+10 -57.8998 -58.8015
-0.0634345 -0.0113902 1.45224 1.37311e+10 81958.4 0.178156 20488.9 -0 2.38479e+10 3.3303e+10 -46.676 -47.4023
-0.0637542 -0.00855291 1.45228 1.37316e+10 81959.4 0.177915 20464.9 -0 2.38476e+10 3.33028e+10 -35.3605 -35.9082
-0.0639828 -0.00570683 1.45236 1.37327e+10 81961.1 0.177715 20444.7 -0 2.38476e+10 3.33031e+10 -23.6671 -24.0107
-0.0641201 -0.00285488 1.45236 1.37327e+10 81961.2 0.177621 20435.4 -0 2.38474e+10 3.33029e+10 -11.9098 -12.0728
-0.0641658 0 1.45242 1.37334e+10 81962.5 0.177553 20428.4 -0 2.38476e+10 3.33032e+10 -2.53599e-08 -1.41728e-07
-0.0727764 0 1.45248 1.37343e+10 81964.1 0.180206 20733.8 0 2.38544e+10 3.33102e+10 -7.99736e-08 -1.21453e-07
-0.0727262 0.00313086 1.45242 1.37336e+10 81962.8 0.180268 20740.4 0 2.38542e+10 3.33098e+10 9.55122 9.59422
-0.0725757 0.00625851 1.4524 1.37333e+10 81962.3 0.180359 20749.6 0 2.38542e+10 3.33098e+10 18.8431 19.1289
-0.072325 0.00937972 1.45233 1.37323e+10 81960.6 0.180536 20767.8 0 2.38542e+10 3.33095e+10 28.0992 28.5409
-0.0719744 0.0124913 1.45226 1.37314e+10 81959.1 0.180761 20790.6 0 2.38543e+10 3.33095e+10 37.1879 37.7779
-0.0715243 0.01559 1.45214 1.37298e+10 81956.4 0.181068 20822.1 0 2.38542e+10 3.33091e+10 46.0466 46.7691
-0.070975 0.0186728 1.45202 1.37283e+10 81953.8 0.181423 20858.4 0 2.38543e+10 3.33089e+10 54.5909 55.474
-0.0703273 0.0217363 1.45186 1.37261e+10 81950.1 0.181855 20902.8 0 2.38543e+10 3.33084e+10 62.8112 63.8224
-0.0695817 0.0247775 1.4517 1.3724e+10 81946.5 0.182335 20952.1 0 2.38544e+10 3.33081e+10 70.5979 71.7742
-0.068739 0.0277932 1.4515 1.37213e+10 81941.9 0.182885 21008.9 0 2.38544e+10 3.33076e+10 77.9722 79.2763
-0.0678 0.0307804 1.4513 1.37187e+10 81937.4 0.183483 21070.5 0 2.38545e+10 3.33072e+10 84.8031 86.2792
-0.0667658 0.0337359 1.45106 1.37156e+10 81932.1 0.184142 21138.8 0 2.38546e+10 3.33066e+10 91.1527 92.7613
-0.0656375 0.0366568 1.45083 1.37125e+10 81926.8 0.184848 21212 0 2.38547e+10 3.33062e+10 96.8677 98.6574
-0.064416 0.03954 1.45057 1.3709e+10 81920.9 0.185605 21290.8 0 2.38549e+10 3.33057e+10 102.053 103.986
-0.0631028 0.0423826 1.45031 1.37056e+10 81915 0.186407 21374.5 0 2.38551e+10 3.33052e+10 106.54 108.667
-0.0616992 0.0451817 1.45003 1.37019e+10 81908.7 0.18725 21463 0 2.38554e+10 3.33048e+10 110.469 112.757
-0.0602065 0.0479343 1.44975 1.36982e+10 81902.3 0.188136 21556.1 0 2.38557e+10 3.33044e+10 113.665 116.162
-0.0586264 0.0506376 1.44946 1.36943e+10 81895.8 0.189054 21653 0 2.38561e+10 3.3304e+10 116.29 118.97
-0.0569605 0.0532889 1.44916 1.36904e+10 81889.1 0.190013 21754.5 0 2.38566e+10 3.33037e+10 118.17 121.072
-0.0552104 0.0558855 1.44886 1.36865e+10 81882.4 0.190995 21859.1 0 2.38571e+10 3.33034e+10 119.464 122.573
-0.0533781 0.0584246 1.44856 1.36824e+10 81875.5 0.192017 21968.1 0 2.38577e+10 3.33032e+10 120.016 123.36
-0.0514652 0.0609037 1.44826 1.36784e+10 81868.6 0.193056 22079.5 0 2.38583e+10 3.33031e+10 119.957 123.529
-0.0494739 0.0633202 1.44794 1.36743e+10 81861.5 0.194132 22195.4 0 2.3859e+10 3.33029e+10 119.163 122.978
-0.0474062 0.0656717 1.44763 1.36702e+10 81854.5 0.195222 22313.3 0 2.38597e+10 3.33029e+10 117.723 121.781
-0.0452642 0.0679557 1.4473 1.36658e+10 81847 0.196347 22435.6 0 2.38605e+10 3.33028e+10 115.561 119.859
-0.04305 0.0701698 1.44698 1.36616e+10 81839.8 0.197485 22559.8 0 2.38613e+10 3.33028e+10 112.718 117.266
-0.0407661 0.0723118 1.44663 1.3657e+10 81831.9 0.198656 22688.2 0 2.38621e+10 3.33026e+10 109.178 113.955
-0.0384146 0.0743796 1.4463 1.36525e+10 81824.3 0.199839 22818.5 0 2.3863e+10 3.33027e+10 104.946 109.969
-0.0359981 0.0763709 1.44593 1.36477e+10 81816 0.201052 22952.8 0 2.38638e+10 3.33025e+10 100.066 105.299
-0.033519 0.0782837 1.44557 1.36429e+10 81807.8 0.202278 23089 0 2.38647e+10 3.33024e+10 94.5251 99.9863
-0.0309799 0.0801161 1.44518 1.36377e+10 81798.9 0.20353 23228.8 0 2.38654e+10 3.33022e+10 88.4215 94.0623
-0.0283833 0.0818661 1.44479 1.36327e+10 81790.2 0.204793 23370.5 0 2.38663e+10 3.3302e+10 81.7355 87.5749
-0.025732 0.083532 1.44438 1.36271e+10 81780.8 0.206077 23515.3 0 2.3867e+10 3.33017e+10 74.6121 80.5911
-0.0230286 0.0851121 1.44397 1.36218e+10 81771.6 0.20737 23661.6 0 2.38679e+10 3.33014e+10 67.0373 73.1742
-0.020276 0.0866048 1.44353 1.3616e+10 81761.7 0.208676 23810.3 0 2.38686e+10 3.3301e+10 59.178 65.4104
-0.017477 0.0880084 1.44312 1.36105e+10 81752.2 0.209987 23959.9 0 2.38694e+10 3.33008e+10 51.0343 57.3802
-0.0146344 0.0893216 1.44267 1.36047e+10 81742.2 0.211304 24111 0 2.38702e+10 3.33004e+10 42.7492 49.1446
-0.0117512 0.0905431 1.44225 1.35991e+10 81732.7 0.212622 24262.6 0 2.38711e+10 3.33002e+10 34.3313 40.7966
-0.00883032 0.0916715 1.44182 1.35934e+10 81722.8 0.213939 24414.8 0 2.38719e+10 3.32999e+10 25.8438 32.32
-0.00587478 0.0927057 1.44141 1.35879e+10 81713.5 0.215256 24567.5 0 2.38729e+10 3.32998e+10 17.2995 23.8039
-0.0028876 0.0936446 1.44098 1.35823e+10 81703.8 0.21657 24720.4 0 2.38738e+10 3.32996e+10 8.65524 15.1354
0.000128137 0.0944873 1.44057 1.3577e+10 81694.6 0.217885 24873.9 0 2.38749e+10 3.32996e+10 -0.05748 6.41615
0.00316933 0.0952329 1.44016 1.35714e+10 81685.1 0.219199 25027.9 0 2.38759e+10 3.32995e+10 -8.95831 -2.54102
0.00623287 0.0958806 1.43975 1.35661e+10 81675.9 0.220518 25182.8 0 2.38771e+10 3.32996e+10 -17.9562 -11.5892
0.00931559 0.0964299 1.43933 1.35606e+10 81666.4 0.221839 25338.3 0 2.38781e+10 3.32996e+10 -27.1818 -20.9057
0.0124143 0.09688 1.43892 1.35551e+10 81657.1 0.223166 25495 0 2.38793e+10 3.32997e+10 -36.4836 -30.2957
0.0155259 0.0972306 1.4385 1.35496e+10 81647.6 0.224493 25652 0 2.38805e+10 3.32997e+10 -45.9758 -39.9106
0.0186471 0.0974813 1.4381 1.35443e+10 81638.4 0.225823 25809.8 0 2.38817e+10 3.32999e+10 -55.5264 -49.5677
0.0217748 0.0976318 1.4377 1.3539e+10 81629.3 0.227149 25967.4 0 2.3883e+10 3.33002e+10 -65.3006 -59.4559
0.0249056 0.097682 1.43732 1.3534e+10 81620.6 0.228474 26125.3 0 2.38844e+10 3.33006e+10 -75.2548 -69.5214
0.0280365 0.0976318 1.43694 1.3529e+10 81612 0.229793 26282.7 0 2.38859e+10 3.33011e+10 -85.6405 -79.9962
0.0311641 0.0974813 1.43658 1.35243e+10 81603.8 0.231112 26440.4 0 2.38875e+10 3.33017e+10 -96.4573 -90.8797
0.0342853 0.0972306 1.43622 1.35195e+10 81595.6 0.232427 26597.8 0 2.38891e+10 3.33024e+10 -107.965 -102.481
0.0373969 0.09688 1.43586 1.35148e+10 81587.5 0.233746 26755.9 0 2.38908e+10 3.33031e+10 -120.089 -114.679
0.0404957 0.0964299 1.43549 1.35099e+10 81579 0.235065 26914.2 0 2.38924e+10 3.33038e+10 -133.007 -127.65
0.0435784 0.0958806 1.4351 1.35048e+10 81570.3 0.23639 27073.2 0 2.3894e+10 3.33043e+10 -146.504 -141.311
0.0466419 0.0952329 1.43469 1.34994e+10 81560.9 0.237713 27232 0 2.38953e+10 3.33046e+10 -160.55 -155.5
0.0496831 0.0944873 1.43425 1.34936e+10 81551 0.239034 27390.4 0 2.38966e+10 3.33047e+10 -174.75 -169.68
0.0526988 0.0936446 1.43379 1.34875e+10 81540.5 0.240339 27546.6 0 2.38976e+10 3.33046e+10 -188.792 -184.066
0.055686 0.0927057 1.43331 1.34812e+10 81529.6 0.241619 27699.6 0 2.38985e+10 3.33042e+10 -202.091 -197.577
0.0586416 0.0916715 1.43283 1.34749e+10 81518.6 0.242852 27846.5 0 2.38992e+10 3.33036e+10 -214.176 -209.395
0.0615624 0.0905431 1.43235 1.34686e+10 81507.8 0.244023 27985.5 0 2.38998e+10 3.3303e+10 -224.436 -220.439
0.0644457 0.0893216 1.4319 1.34626e+10 81497.3 0.245107 28113.4 0 2.39002e+10 3.33021e+10 -232.581 -228.586
0.0672882 0.0880084 1.43148 1.3457e+10 81487.7 0.246091 28228.7 0 2.39006e+10 3.33014e+10 -238.218 -233.364
0.0700873 0.0866048 1.43107 1.34518e+10 81478.9 0.246961 28329.3 0 2.39009e+10 3.33007e+10 -241.115 -237.888
0.0728399 0.0851121 1.4307 1.34469e+10 81470 0.247702 28413.1 -0 2.39007e+10 3.32994e+10 -241.036 -237.43
0.0755432 0.083532 1.43034 1.3442e+10 81461.4 0.248318 28480.8 -0 2.39002e+10 3.32979e+10 -238.02 -232.32
0.0781946 0.0818661 1.42996 1.34372e+10 81453.7 0.248804 28531.3 -0 2.38995e+10 3.32964e+10 -230.233 -226.952
0.0807911 0.0801161 1.42959 1.34323e+10 81445.3 0.249117 28559.4 -0 2.38981e+10 3.3294e+10 -219.056 -216.366
0.0833302 0.0782837 1.42924 1.34275e+10 81436.2 0.249311 28571.3 -0 2.3896e+10 3.32909e+10 -205.442 -199.274
0.0858093 0.0763709 1.42888 1.34228e+10 81427.8 0.249369 28565.7 -0 2.38937e+10 3.32877e+10 -186.404 -176.756
0.0882259 0.0743796 1.4285 1.34181e+10 81421.3 0.249271 28540.8 -0 2.38915e+10 3.32847e+10 -165.238 -160.963
0.0905773 0.0723118 1.42814 1.34136e+10 81414.4 0.249043 28498.1 -0 2.38887e+10 3.32811e+10 -143.046 -153.33
0.0928613 0.0701698 1.42789 1.34094e+10 81403.3 0.248688 28437.9 -0 2.38843e+10 3.32754e+10 -128.076 -107.114
0.0950754 0.0679557 1.42762 1.34056e+10 81395.5 0.248534 28406.4 -0 2.38815e+10 3.32717e+10 -120.208 -62.9048
0.0972174 0.0656717 1.42723 1.34023e+10 81397.9 0.248415 28380.1 -0 2.38818e+10 3.32723e+10 -79.002 -118.112
0.0992852 0.0633202 1.42698 1.33996e+10 81395.5 0.247562 28254.5 -0 2.38783e+10 3.32685e+10 -55.3436 -152.072
0.101276 0.0609037 1.42701 1.3397e+10 81378.2 0.24724 28193.9 -0 2.38722e+10 3.32604e+10 -144.962 -55.7831
0.103189 0.0584246 1.42698 1.33952e+10 81368.7 0.248842 28379.5 -0 2.38746e+10 3.32617e+10 -208.926 17.1602
0.105022 0.0558855 1.42663 1.33938e+10 81380.3 0.250422 28568.7 -0 2.38832e+10 3.32716e+10 -149.15 -61.4714
0.106772 0.0532889 1.42619 1.33926e+10 81397.9 0.251125 28637.1 -0 2.38907e+10 3.32812e+10 -102.961 -355.807
0.108438 0.0506376 1.42614 1.33914e+10 81393.3 0.251404 28590.2 -0 2.38903e+10 3.32802e+10 -81.9477 -761.584
0.110018 0.0479343 1.42685 1.33904e+10 81347.1 0.251101 28406.7 -0 2.38758e+10 3.32604e+10 -221.323 -839.457
0.11151 0.0451817 1.42722 1.33902e+10 81325 0.254413 28733.6 -0 2.38803e+10 3.32624e+10 -718.412 -393.152
0.112914 0.0423826 1.4264 1.33924e+10 81385.1 0.26522 30117 -0 2.3936e+10 3.3325e+10 -1100.07 477.102
0.114227 0.03954 1.4266 1.33968e+10 81399.8 0.280233 32006.9 -0 2.3998e+10 3.33886e+10 -542.837 1515.87
0.115449 0.0366568 1.427 1.33982e+10 81386.5 0.287948 32909.9 0 2.40258e+10 3.34149e+10 1655.29 1777.88
0.116577 0.0337359 1.42211 1.33858e+10 81591.3 0.263933 30143.9 0 2.39999e+10 3.34127e+10 5189.07 768.122
0.117611 0.0307804 1.41487 1.33644e+10 81877.3 0.197488 22622.7 0 2.38854e+10 3.33312e+10 7828.11 -430.501
0.11855 0.0277932 1.41326 1.33541e+10 81906.7 0.116441 13284.8 -0 2.37226e+10 3.31717e+10 7813.48 -883.874
0.119393 0.0247775 1.41689 1.33582e+10 81722.2 0.0570449 5492.34 -0 2.35941e+10 3.3022e+10 5801.67 -791.5
0.120139 0.0217363 1.42155 1.33698e+10 81524.5 0.036393 595.784 -0 2.35215e+10 3.29265e+10 3056.16 -490.89
0.120786 0.0186728 1.42515 1.33825e+10 81396.4 0.034531 -1063.43 -0 2.34836e+10 3.28739e+10 545.711 -142.496
0.121336 0.01559 1.42706 1.33919e+10 81344.3 0.0275103 -371.798 -0 2.34658e+10 3.28501e+10 -558.244 80.9602
0.121786 0.0124913 1.42744 1.3398e+10 81359.4 0.0189203 399.492 -0 2.34675e+10 3.28535e+10 163.225 106.944
0.122136 0.00937972 1.4269 1.3401e+10 81408.6 0.0157797 -514.835 -0 2.34809e+10 3.28726e+10 1486.99 35.8359
0.122387 0.00625851 1.42666 1.34029e+10 81434.1 0.0250935 -2657.11 -0 2.34914e+10 3.2886e+10 1874.19 -6.74851
0.122537 0.00313086 1.42708 1.34046e+10 81420.3 0.0390798 -4443.52 -0 2.3493e+10 3.2886e+10 1147.43 -7.20435
0.122588 1.09585e-17 1.42737 1.34052e+10 81407.1 0.0442338 -5065.16 0 2.34918e+10 3.28834e+10 4.20467e-06 -4.34658e-06
0.122537 -0.00313086 1.42708 1.34046e+10 81420.3 0.0390798 -4443.52 0 2.3493e+10 3.2886e+10 -1147.43 7.20435
0.122387 -0.00625851 1.42666 1.34029e+10 81434.1 0.0250935 -2657.11 0 2.34914e+10 3.2886e+10 -1874.19 6.7485
0.122136 -0.00937972 1.4269 1.3401e+10 81408.6 0.0157797 -514.835 0 2.34809e+10 3.28726e+10 -1486.99 -35.8359
0.121786 -0.0124913 1.42744 1.3398e+10 81359.4 0.0189203 399.492 0 2.34675e+10 3.28535e+10 -163.226 -106.944
0.121336 -0.01559 1.42706 1.33919e+10 81344.3 0.0275103 -371.798 0 2.34658e+10 3.28501e+10 558.244 -80.9603
0.120786 -0.0186728 1.42515 1.33825e+10 81396.4 0.034531 -1063.43 0 2.34836e+10 3.28739e+10 -545.711 142.496
0.120139 -0.0217363 1.42155 1.33698e+10 81524.5 0.036393 595.784 0 2.35215e+10 3.29265e+10 -3056.16 490.89
0.119393 -0.0247775 1.41689 1.33582e+10 81722.2 0.0570449 5492.34 0 2.35941e+10 3.3022e+10 -5801.67 791.5
0.11855 -0.0277932 1.41326 1.33541e+10 81906.7 0.116441 13284.8 0 2.37226e+10 3.31717e+10 -7813.48 883.874
0.117611 -0.0307804 1.41487 1.33644e+10 81877.3 0.197488 22622.7 -0 2.38854e+10 3.33312e+10 -7828.11 430.501
0.116577 -0.0337359 1.42211 1.33858e+10 81591.3 0.263933 30143.9 -0 2.39999e+10 3.34127e+10 -5189.07 -768.122
0.115449 -0.0366568 1.427 1.33982e+10 81386.5 0.287948 32909.9 -0 2.40258e+10 3.34149e+10 -1655.29 -1777.88
0.114227 -0.03954 1.4266 1.33968e+10 81399.8 0.280233 32006.9 0 2.3998e+10 3.33886e+10 542.837 -1515.87
0.112914 -0.0423826 1.4264 1.33924e+10 81385.1 0.26522 30117 0 2.3936e+10 3.3325e+10 1100.07 -477.102
0.11151 -0.0451817 1.42722 1.33902e+10 81325 0.254413 28733.6 0 2.38803e+10 3.32624e+10 718.411 393.152
0.110018 -0.0479343 1.42685 1.33904e+10 81347.1 0.251101 28406.7 0 2.38758e+10 3.32604e+10 221.323 839.457
0.108438 -0.0506376 1.42614 1.33914e+10 81393.3 0.251404 28590.2 0 2.38903e+10 3.32802e+10 81.9477 761.584
0.106772 -0.0532889 1.42619 1.33926e+10 81397.9 0.251125 28637.1 0 2.38907e+10 3.32812e+10 102.961 355.807
0.105022 -0.0558855 1.42663 1.33938e+10 81380.3 0.250422 28568.7 0 2.38832e+10 3.32716e+10 149.15 61.4714
0.103189 -0.0584246 1.42698 1.33952e+10 81368.7 0.248842 28379.5 0 2.38746e+10 3.32617e+10 208.926 -17.1602
0.101276 -0.0609037 1.42701 1.3397e+10 81378.2 0.24724 28193.9 0 2.38722e+10 3.32604e+10 144.962 55.7831
0.0992852 -0.0633202 1.42698 1.33996e+10 81395.5 0.247562 28254.5 0 2.38783e+10 3.32685e+10 55.3436 152.072
0.0972174 -0.0656717 1.42723 1.34023e+10 81397.9 0.248415 28380.1 0 2.38818e+10 3.32723e+10 79.002 118.111
0.0950754 -0.0679557 1.42762 1.34056e+10 81395.5 0.248534 28406.4 0 2.38815e+10 3.32717e+10 120.208 62.9048
0.0928613 -0.0701698 1.42789 1.34094e+10 81403.3 0.248688 28437.9 0 2.38843e+10 3.32754e+10 128.076 107.114
0.0905773 -0.0723118 1.42814 1.34136e+10 81414.4 0.249043 28498.1 0 2.38887e+10 3.32811e+10 143.046 153.33
0.0882259 -0.0743796 1.4285 1.34181e+10 81421.3 0.249271 28540.8 0 2.38915e+10 3.32847e+10 165.238 160.963
0.0858093 -0.0763709 1.42888 1.34228e+10 81427.8 0.249369 28565.7 0 2.38937e+10 3.32877e+10 186.404 176.756
0.0833302 -0.0782837 1.42924 1.34275e+10 81436.2 0.249311 28571.3 0 2.3896e+10 3.32909e+10 205.442 199.274
0.0807911 -0.0801161 1.42959 1.34323e+10 81445.3 0.249117 28559.4 0 2.38981e+10 3.3294e+10 219.056 216.366
0.0781946 -0.0818661 1.42996 1.34372e+10 81453.7 0.248804 28531.3 0 2.38995e+10 3.32964e+10 230.233 226.952
0.0755432 -0.083532 1.43034 1.3442e+10 81461.4 0.248318 28480.8 0 2.39002e+10 3.32979e+10 238.02 232.32
0.0728399 -0.0851121 1.4307 1.34469e+10 81470 0.247702 28413.1 0 2.39007e+10 3.32994e+10 241.036 237.43
0.0700873 -0.0866048 1.43107 1.34518e+10 81478.9 0.246961 28329.3 -0 2.39009e+10 3.33007e+10 241.115 237.888
0.0672882 -0.0880084 1.43148 1.3457e+10 81487.7 0.246091 28228.7 -0 2.39006e+10 3.33014e+10 238.218 233.364
0.0644457 -0.0893216 1.4319 1.34626e+10 81497.3 0.245107 28113.4 -0 2.39002e+10 3.33021e+10 232.581 228.586
